 ,Initials,Slice,BT_x,BT_y,BB_x,BB_y,CB_x,CB_y,LEB_x,LEB_y,LER_x,LER_y,LEF_x,LEF_y,REB_x,REB_y,RER_x,RER_y,REF_x,REF_y
43,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,JKR,45,311.833,219.167,332.167,203.833,356.833,216.167,-1,-1,-1,-1,-1,-1,387.5,174.5,390.167,159.833,371.833,183.833
46,JKR,46,434.167,216.833,414.5,190.167,435.5,170.5,-1,-1,-1,-1,-1,-1,403.167,136.5,389.167,130.5,414.5,150.833
47,JKR,47,406.5,170.5,381.167,153.167,393.833,129.833,-1,-1,-1,-1,-1,-1,364.5,108.833,349.833,108.167,376.167,119.833
48,JKR,48,407.833,166.5,380.833,149.5,394.167,126.167,-1,-1,-1,-1,-1,-1,364.5,104.833,350.5,105.5,376.833,115.5
49,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,JKR,52,239.5,211.5,261.5,184.5,238.833,165.167,256.167,129.167,269.5,122.5,252.5,144.5,297.167,129.833,-1,-1,283.167,95.167
53,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,JKR,57,297.167,130.5,-1,-1,281.833,94.833,-1,-1,-1,-1,-1,-1,277.167,96.167,266.5,107.5,281.5,96.833
58,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
